 time                   v(xreceiver.sense)     v(padres)              v(gate_core)           v(vdda)                v(vdd)                 i(vdda)                i(vdd)                
 3.381071758595478e-06  1.705440815094802e-07 -2.300915353214108e-12  5.894447422495099e-06  7.950129997531650e-11  1.199969295787954e+00  1.590025999506330e-10 -6.140842409196878e-05 
 3.386071758595478e-06  1.705483409926462e-07 -2.300538970912054e-12  5.894596670513990e-06  7.939579740487702e-11  1.199969295883235e+00  1.587915948097540e-10 -6.140823353062430e-05 
 3.391071758595478e-06  1.705526000060176e-07 -2.300341181927097e-12  5.894745886795682e-06  7.929056754040068e-11  1.199969295978391e+00  1.585811350808014e-10 -6.140804321841387e-05 
 3.396071758595478e-06  1.705568690024241e-07 -2.300036074432377e-12  5.894895426965859e-06  7.918561356800190e-11  1.199969296073427e+00  1.583712271360038e-10 -6.140785314734387e-05 
 3.401071758595477e-06  1.705611103660890e-07 -2.299903399994956e-12  5.895044075503349e-06  7.908092415956794e-11  1.199969296168337e+00  1.581618483191359e-10 -6.140766332540792e-05 
 3.406071758595477e-06  1.705653624870696e-07 -2.299569329261916e-12  5.895193066531197e-06  7.897651011942755e-11  1.199969296263126e+00  1.579530202388551e-10 -6.140747374860922e-05 
 3.411071758595477e-06  1.705696185669086e-07 -2.299331251605636e-12  5.895342172672693e-06  7.887236500494225e-11  1.199969296357792e+00  1.577447300098845e-10 -6.140728441694776e-05 
 3.416071758595477e-06  1.705738685641978e-07 -2.299096146167082e-12  5.895491052299202e-06  7.876847855526080e-11  1.199969296452335e+00  1.575369571105216e-10 -6.140709533086763e-05 
 3.421071758595477e-06  1.705781165663926e-07 -2.298846225159649e-12  5.895639880931780e-06  7.866486312541752e-11  1.199969296546758e+00  1.573297262508350e-10 -6.140690648503977e-05 
 3.426071758595477e-06  1.705823804656953e-07 -2.298524940472596e-12  5.895789198091111e-06  7.856152003773674e-11  1.199969296641058e+00  1.571230400754735e-10 -6.140671788434915e-05 
 3.431071758595477e-06  1.705866296404238e-07 -2.298372848971495e-12  5.895938058297825e-06  7.845843379522127e-11  1.199969296735238e+00  1.569168675904425e-10 -6.140652952479897e-05 
 3.436071758595477e-06  1.705908851571339e-07 -2.298027561073779e-12  5.896087156501660e-06  7.835561300351412e-11  1.199969296829295e+00  1.567112260070282e-10 -6.140634141083012e-05 
 3.441071758595477e-06  1.705951456369575e-07 -2.297775497578293e-12  5.896236390237272e-06  7.825305794330081e-11  1.199969296923235e+00  1.565061158866016e-10 -6.140615352956402e-05 
 3.446071758595477e-06  1.705994015194304e-07 -2.297574379572080e-12  5.896385418937677e-06  7.815075879630482e-11  1.199969297017054e+00  1.563015175926096e-10 -6.140596589254699e-05 
 3.451071758595477e-06  1.706036685797511e-07 -2.297240642691410e-12  5.896534882246594e-06  7.804872496882704e-11  1.199969297110754e+00  1.560974499376541e-10 -6.140577849222950e-05 
 3.456071758595477e-06  1.706079167723817e-07 -2.297098314170641e-12  5.896683678720867e-06  7.794694775760392e-11  1.199969297204335e+00  1.558938955152078e-10 -6.140559133038792e-05 
 3.461071758595477e-06  1.706121648120439e-07 -2.296835270274179e-12  5.896832442385015e-06  7.784542838882154e-11  1.199969297297794e+00  1.556908567776431e-10 -6.140540441279541e-05 
 3.466071758595477e-06  1.706164109525407e-07 -2.296593117277175e-12  5.896981141725183e-06  7.774416730876038e-11  1.199969297391134e+00  1.554883346175208e-10 -6.140521773190244e-05 
 3.471071758595477e-06  1.706206683907756e-07 -2.296258267130101e-12  5.897130217491237e-06  7.764316655824045e-11  1.199969297484354e+00  1.552863331164809e-10 -6.140503129259400e-05 
 3.476071758595477e-06  1.706249278985169e-07 -2.295995765001474e-12  5.897279412071538e-06  7.754241565713485e-11  1.199969297577457e+00  1.550848313142697e-10 -6.140484508598831e-05 
 3.481071758595477e-06  1.706291830905234e-07 -2.295805675322773e-12  5.897428427820931e-06  7.744192377139886e-11  1.199969297670442e+00  1.548838475427977e-10 -6.140465911697035e-05 
 3.486071758595477e-06  1.706334279887098e-07 -2.295579721162213e-12  5.897577129192460e-06  7.734168068189761e-11  1.199969297763307e+00  1.546833613637952e-10 -6.140447338642829e-05 
 3.491071758595477e-06  1.706376771401174e-07 -2.295287407768462e-12  5.897725924335333e-06  7.724169385067373e-11  1.199969297856053e+00  1.544833877013475e-10 -6.140428789525032e-05 
 3.496071758595477e-06  1.706419287502538e-07 -2.295049065269319e-12  5.897874765636597e-06  7.714195647584089e-11  1.199969297948680e+00  1.542839129516818e-10 -6.140410263943963e-05 
 3.501071758595477e-06  1.706461788681449e-07 -2.294807541460631e-12  5.898023567961659e-06  7.704247030535746e-11  1.199969298041191e+00  1.540849406107149e-10 -6.140391761810804e-05 
 3.506071758595476e-06  1.706504302078820e-07 -2.294527681762450e-12  5.898172403005341e-06  7.694323448012028e-11  1.199969298133584e+00  1.538864689602406e-10 -6.140373283258782e-05 
 3.511071758595476e-06  1.706546826393978e-07 -2.294268916289168e-12  5.898321328906466e-06  7.684424543062661e-11  1.199969298225860e+00  1.536884908612532e-10 -6.140354828110262e-05 
 3.516071758595476e-06  1.706589330924148e-07 -2.294050401774288e-12  5.898470124887211e-06  7.674550485877742e-11  1.199969298318016e+00  1.534910097175548e-10 -6.140336396853741e-05 
 3.521071758595476e-06  1.706631869303940e-07 -2.293756683139849e-12  5.898619057806160e-06  7.664701373791944e-11  1.199969298410058e+00  1.532940274758389e-10 -6.140317988423405e-05 
 3.526071758595476e-06  1.706674386398396e-07 -2.293519469318312e-12  5.898767902509216e-06  7.654876675313268e-11  1.199969298501983e+00  1.530975335062654e-10 -6.140299603352162e-05 
 3.531071758595476e-06  1.706716991028716e-07 -2.293200611555188e-12  5.898917107552068e-06  7.645076508909860e-11  1.199969298593794e+00  1.529015301781972e-10 -6.140281241240331e-05 
 3.536071758595476e-06  1.706759355013099e-07 -2.293121077895894e-12  5.899065424818523e-06  7.635300640567692e-11  1.199969298685487e+00  1.527060128113538e-10 -6.140262902576410e-05 
 3.541071758595476e-06  1.706801925199752e-07 -2.292727774409827e-12  5.899214421351082e-06  7.625549213085931e-11  1.199969298777065e+00  1.525109842617186e-10 -6.140244587093946e-05 
 3.546071758595476e-06  1.706844506690818e-07 -2.292479780485998e-12  5.899363489115725e-06  7.615822023854297e-11  1.199969298868528e+00  1.523164404770859e-10 -6.140226294437667e-05 
 3.551071758595476e-06  1.706886896656528e-07 -2.292329842276135e-12  5.899511917837729e-06  7.606118404140277e-11  1.199969298959874e+00  1.521223680828055e-10 -6.140208025318117e-05 
 3.556071758595476e-06  1.706929415555430e-07 -2.291999938160304e-12  5.899660743151781e-06  7.596439705617873e-11  1.199969299051105e+00  1.519287941123575e-10 -6.140189778980343e-05 
 3.561071758595476e-06  1.706971870694213e-07 -2.291778669553467e-12  5.899809348419195e-06  7.586784430679895e-11  1.199969299142221e+00  1.517356886135979e-10 -6.140171555912843e-05 
 3.566071758595476e-06  1.707014371634007e-07 -2.291494041040975e-12  5.899958118900806e-06  7.577153201810855e-11  1.199969299233221e+00  1.515430640362171e-10 -6.140153355849165e-05 
 3.571071758595476e-06  1.707056853478612e-07 -2.291258642695698e-12  5.900106835955970e-06  7.567546077403088e-11  1.199969299324108e+00  1.513509215480618e-10 -6.140135178389627e-05 
 3.576071758595476e-06  1.707099405773801e-07 -2.290984592843963e-12  5.900255735763384e-06  7.557962309854726e-11  1.199969299414881e+00  1.511592461970945e-10 -6.140117023756275e-05 
 3.581071758595476e-06  1.707141877705324e-07 -2.290769217631191e-12  5.900404426491517e-06  7.548401879599307e-11  1.199969299505540e+00  1.509680375919861e-10 -6.140098892037926e-05 
 3.586071758595476e-06  1.707184264013261e-07 -2.290563240555439e-12  5.900552761368017e-06  7.538864776906542e-11  1.199969299596084e+00  1.507772955381308e-10 -6.140080783145763e-05 
 3.591071758595476e-06  1.707226774967134e-07 -2.290216890457624e-12  5.900701542016409e-06  7.529351665977316e-11  1.199969299686515e+00  1.505870333195463e-10 -6.140062696990967e-05 
 3.596071758595476e-06  1.707269210985438e-07 -2.290020431882253e-12  5.900850082432921e-06  7.519861509873894e-11  1.199969299776831e+00  1.503972301974779e-10 -6.140044633839992e-05 
 3.601071758595476e-06  1.707311732190290e-07 -2.289733116435462e-12  5.900998861365237e-06  7.510395129159444e-11  1.199969299867036e+00  1.502079025831889e-10 -6.140026592893477e-05 
 3.606071758595476e-06  1.707354224670373e-07 -2.289488676120489e-12  5.901147573257864e-06  7.500951292618639e-11  1.199969299957127e+00  1.500190258523728e-10 -6.140008574595512e-05 
 3.611071758595475e-06  1.707396712962402e-07 -2.289215349487859e-12  5.901296278830025e-06  7.491531108022341e-11  1.199969300047106e+00  1.498306221604468e-10 -6.139990578768462e-05 
 3.616071758595475e-06  1.707439144010025e-07 -2.289029368626501e-12  5.901444789729350e-06  7.482133346590443e-11  1.199969300136972e+00  1.496426669318089e-10 -6.139972605545552e-05 
 3.621071758595475e-06  1.707481591202179e-07 -2.288760066580240e-12  5.901593300921843e-06  7.472758761991685e-11  1.199969300226726e+00  1.494551752398337e-10 -6.139954654926782e-05 
 3.626071758595475e-06  1.707524051718814e-07 -2.288484586874437e-12  5.901741888595258e-06  7.463406902641040e-11  1.199969300316370e+00  1.492681380528208e-10 -6.139936726112794e-05 
 3.631071758595475e-06  1.707566672532515e-07 -2.288152666798065e-12  5.901891026850389e-06  7.454078106737586e-11  1.199969300405903e+00  1.490815621347517e-10 -6.139918819503265e-05 
 3.636071758595475e-06  1.707609116527379e-07 -2.288014458972333e-12  5.902039576937985e-06  7.444771355618327e-11  1.199969300495324e+00  1.488954271123665e-10 -6.139900935320242e-05 
 3.641071758595475e-06  1.707651627523560e-07 -2.287721159755998e-12  5.902188286580675e-06  7.435487816886416e-11  1.199969300584633e+00  1.487097563377283e-10 -6.139883073474905e-05 
 3.646071758595475e-06  1.707694074751758e-07 -2.287492430596286e-12  5.902336840220117e-06  7.426226177513729e-11  1.199969300673831e+00  1.485245235502746e-10 -6.139865233878439e-05 
 3.651071758595475e-06  1.707736585581316e-07 -2.287197416207302e-12  5.902485598415982e-06  7.416987256528188e-11  1.199969300762919e+00  1.483397451305638e-10 -6.139847416308797e-05 
 3.656071758595475e-06  1.707778898331155e-07 -2.287075906555828e-12  5.902633628275620e-06  7.407770442022604e-11  1.199969300851895e+00  1.481554088404521e-10 -6.139829620943615e-05 
 3.661071758595475e-06  1.707821391696133e-07 -2.286681789734808e-12  5.902782265415976e-06  7.398576817235648e-11  1.199969300940761e+00  1.479715363447130e-10 -6.139811847738486e-05 
 3.666071758595475e-06  1.707863772381508e-07 -2.286530040445151e-12  5.902930537456889e-06  7.389404288270111e-11  1.199969301029518e+00  1.477880857654022e-10 -6.139794096471363e-05 
 3.671071758595475e-06  1.707906246348064e-07 -2.286198521765719e-12  5.903079135928524e-06  7.380254229722825e-11  1.199969301118163e+00  1.476050845944565e-10 -6.139776367453109e-05 
 3.676071758595475e-06  1.707948601177531e-07 -2.286002307683327e-12  5.903227370496807e-06  7.371125598695060e-11  1.199969301206699e+00  1.474225119739012e-10 -6.139758660239636e-05 
 3.681071758595475e-06  1.707990898967626e-07 -2.285796391594258e-12  5.903375336030730e-06  7.362019160438733e-11  1.199969301295127e+00  1.472403832087747e-10 -6.139740974608898e-05 
 3.686071758595475e-06  1.708033431571964e-07 -2.285398376212902e-12  5.903524117201273e-06  7.352935008720392e-11  1.199969301383443e+00  1.470587001744078e-10 -6.139723311360257e-05 
 3.691071758595475e-06  1.708075995773270e-07 -2.285184142253776e-12  5.903672998781515e-06  7.343872845363262e-11  1.199969301471653e+00  1.468774569072652e-10 -6.139705669472306e-05 
 3.696071758595475e-06  1.708118499549191e-07 -2.284932988209046e-12  5.903821723514564e-06  7.334831867920093e-11  1.199969301559753e+00  1.466966373584019e-10 -6.139688049344727e-05 
 3.701071758595475e-06  1.708160909161823e-07 -2.284756140094355e-12  5.903970058759693e-06  7.325812461716761e-11  1.199969301647744e+00  1.465162492343352e-10 -6.139670451332790e-05 
 3.706071758595475e-06  1.708203166719800e-07 -2.284568426528049e-12  5.904117873338412e-06  7.316814208191936e-11  1.199969301735626e+00  1.463362841638387e-10 -6.139652874814772e-05 
 3.711071758595475e-06  1.708245453464654e-07 -2.284257068291346e-12  5.904265805696182e-06  7.307837769301865e-11  1.199969301823398e+00  1.461567553860373e-10 -6.139635320367987e-05 
 3.716071758595474e-06  1.708288044584203e-07 -2.283853598735078e-12  5.904414773058933e-06  7.298883106739483e-11  1.199969301911066e+00  1.459776621347897e-10 -6.139617786882212e-05 
 3.721071758595474e-06  1.708330473438611e-07 -2.283732299467790e-12  5.904563179998015e-06  7.289949141638925e-11  1.199969301998625e+00  1.457989828327785e-10 -6.139600275112400e-05 
 3.726071758595474e-06  1.708372889849839e-07 -2.283482393466964e-12  5.904711527305977e-06  7.281036832343856e-11  1.199969302086076e+00  1.456207366468771e-10 -6.139582784836506e-05 
 3.731071758595474e-06  1.708415304773839e-07 -2.283209947170503e-12  5.904859889127503e-06  7.272145718841271e-11  1.199969302173418e+00  1.454429143768254e-10 -6.139565316454210e-05 
 3.736071758595474e-06  1.708457666715432e-07 -2.282983590882603e-12  5.905008073783455e-06  7.263275195089682e-11  1.199969302260654e+00  1.452655039017936e-10 -6.139547869210560e-05 
 3.741071758595474e-06  1.708499931269392e-07 -2.282772813225082e-12  5.905155900633174e-06  7.254425443021181e-11  1.199969302347783e+00  1.450885088604236e-10 -6.139530443372010e-05 
 3.746071758595474e-06  1.708542322868316e-07 -2.282442262592846e-12  5.905304195644428e-06  7.245596808638136e-11  1.199969302434804e+00  1.449119361727627e-10 -6.139513039293831e-05 
 3.751071758595474e-06  1.708584740410182e-07 -2.282215432472006e-12  5.905452517605478e-06  7.236789538924768e-11  1.199969302521719e+00  1.447357907784954e-10 -6.139495656265481e-05 
 3.756071758595474e-06  1.708627142997077e-07 -2.281975400681765e-12  5.905600793294948e-06  7.228002789092768e-11  1.199969302608525e+00  1.445600557818554e-10 -6.139478294997502e-05 
 3.761071758595474e-06  1.708669561653691e-07 -2.281694586376213e-12  5.905749146641048e-06  7.219236692401593e-11  1.199969302695229e+00  1.443847338480319e-10 -6.139460954290854e-05 
 3.766071758595474e-06  1.708711829447292e-07 -2.281522268728599e-12  5.905896961099204e-06  7.210491147726097e-11  1.199969302781824e+00  1.442098229545219e-10 -6.139443635255759e-05 
 3.771071758595474e-06  1.708754156749871e-07 -2.281217860886195e-12  5.906044993024898e-06  7.201766262194773e-11  1.199969302868312e+00  1.440353252438955e-10 -6.139426337625764e-05 
 3.776071758595474e-06  1.708796648520232e-07 -2.280906372550009e-12  5.906193591081500e-06  7.193061959839352e-11  1.199969302954697e+00  1.438612391967870e-10 -6.139409060601508e-05 
 3.781071758595474e-06  1.708839034372772e-07 -2.280719967935190e-12  5.906341783533733e-06  7.184378016418451e-11  1.199969303040979e+00  1.436875603283690e-10 -6.139391804271810e-05 
 3.786071758595474e-06  1.708881422895085e-07 -2.280468328902059e-12  5.906489984739381e-06  7.175714147784279e-11  1.199969303127153e+00  1.435142829556856e-10 -6.139374569480438e-05 
 3.791071758595474e-06  1.708923803632375e-07 -2.280203093388496e-12  5.906638209365964e-06  7.167070344915935e-11  1.199969303213222e+00  1.433414068983187e-10 -6.139357355650077e-05 
 3.796071758595474e-06  1.708966295330434e-07 -2.279891285876294e-12  5.906786774660579e-06  7.158446846644947e-11  1.199969303299187e+00  1.431689369328989e-10 -6.139340162558682e-05 
 3.801071758595474e-06  1.709008675570384e-07 -2.279715905824487e-12  5.906934955442894e-06  7.149843566468074e-11  1.199969303385050e+00  1.429968713293615e-10 -6.139322989984208e-05 
 3.806071758595474e-06  1.709050924047722e-07 -2.279532219168617e-12  5.907082701102351e-06  7.141260370225886e-11  1.199969303470808e+00  1.428252074045177e-10 -6.139305838459563e-05 
 3.811071758595474e-06  1.709093224637581e-07 -2.279214694458439e-12  5.907230570914232e-06  7.132697328539756e-11  1.199969303556459e+00  1.426539465707951e-10 -6.139288708295609e-05 
 3.816071758595474e-06  1.709135506644406e-07 -2.278981515924921e-12  5.907378437082327e-06  7.124154298811685e-11  1.199969303642004e+00  1.424830859762337e-10 -6.139271599181484e-05 
 3.821071758595473e-06  1.709177906727175e-07 -2.278682856276399e-12  5.907526675856013e-06  7.115630377193992e-11  1.199969303727451e+00  1.423126075438798e-10 -6.139254509918146e-05 
 3.826071758595473e-06  1.709220180028899e-07 -2.278479458847450e-12  5.907674525624899e-06  7.107126767934594e-11  1.199969303812792e+00  1.421425353586919e-10 -6.139237441660228e-05 
 3.831071758595473e-06  1.709262619403161e-07 -2.278180139725256e-12  5.907822841017419e-06  7.098642894913445e-11  1.199969303898029e+00  1.419728578982689e-10 -6.139220394141276e-05 
 3.836071758595473e-06  1.709304952108420e-07 -2.277951773270697e-12  5.907970844515331e-06  7.090178630302683e-11  1.199969303983164e+00  1.418035726060537e-10 -6.139203367183654e-05 
 3.841071758595473e-06  1.709347134508789e-07 -2.277799386488864e-12  5.908118341682589e-06  7.081733170193927e-11  1.199969304068195e+00  1.416346634038785e-10 -6.139186361053817e-05 
 3.846071758595473e-06  1.709389579930144e-07 -2.277389024063023e-12  5.908266704907940e-06  7.073308145750288e-11  1.199969304153124e+00  1.414661629150058e-10 -6.139169375307674e-05 
 3.851071758595473e-06  1.709431915300086e-07 -2.277214790780606e-12  5.908414700539748e-06  7.064901945533934e-11  1.199969304237950e+00  1.412980389106787e-10 -6.139152409989634e-05 
 3.856071758595473e-06  1.709474134500850e-07 -2.277009814759865e-12  5.908562282536719e-06  7.056515649003655e-11  1.199969304322673e+00  1.411303129800731e-10 -6.139135465410561e-05 
 3.861071758595473e-06  1.709516349063250e-07 -2.276738634616670e-12  5.908709869929113e-06  7.048148286232608e-11  1.199969304407291e+00  1.409629657246522e-10 -6.139118541881317e-05 
 3.866071758595473e-06  1.709558682682503e-07 -2.276426477490793e-12  5.908857868163440e-06  7.039800206050139e-11  1.199969304491811e+00  1.407960041210028e-10 -6.139101637758770e-05 
 3.871071758595473e-06  1.709601090876299e-07 -2.276174932011272e-12  5.909006091670693e-06  7.031471426191000e-11  1.199969304576228e+00  1.406294285238200e-10 -6.139084754508417e-05 
 3.876071758595473e-06  1.709643366661091e-07 -2.275986744249928e-12  5.909153886487876e-06  7.023161335150342e-11  1.199969304660544e+00  1.404632267030068e-10 -6.139067891330896e-05 
 3.881071758595473e-06  1.709685691484184e-07 -2.275688322907798e-12  5.909301844888182e-06  7.014870424959016e-11  1.199969304744759e+00  1.402974084991803e-10 -6.139051048315025e-05 
 3.886071758595473e-06  1.709727975468487e-07 -2.275463424191236e-12  5.909449616460938e-06  7.006598513589642e-11  1.199969304828872e+00  1.401319702717928e-10 -6.139034225638440e-05 
 3.891071758595473e-06  1.709770338415107e-07 -2.275167694522943e-12  5.909597713651266e-06  6.998346036215984e-11  1.199969304912884e+00  1.399669207243197e-10 -6.139017423212323e-05 
 3.896071758595473e-06  1.709812486125926e-07 -2.275056261006561e-12  5.909745049206046e-06  6.990111347984763e-11  1.199969304996795e+00  1.398022269596953e-10 -6.139000641036674e-05 
 3.901071758595473e-06  1.709854814854495e-07 -2.274682134330911e-12  5.909892949848301e-06  6.981896300742935e-11  1.199969305080608e+00  1.396379260148587e-10 -6.138983878356541e-05 
 3.906071758595473e-06  1.709897109991537e-07 -2.274453586863384e-12  5.910040807405228e-06  6.973699342726140e-11  1.199969305164319e+00  1.394739868545228e-10 -6.138967136148921e-05 
 3.911071758595473e-06  1.709939275807532e-07 -2.274284863213582e-12  5.910188166937357e-06  6.965521338035041e-11  1.199969305247929e+00  1.393104267607008e-10 -6.138950414324995e-05 
 3.916071758595473e-06  1.709981420331214e-07 -2.273986978068744e-12  5.910335500953004e-06  6.957361837911580e-11  1.199969305331435e+00  1.391472367582316e-10 -6.138933713106809e-05 
 3.921071758595472e-06  1.710023749998006e-07 -2.273673898061903e-12  5.910483407776078e-06  6.949220733596729e-11  1.199969305414844e+00  1.389844146719346e-10 -6.138917031295321e-05 
 3.926071758595472e-06  1.710066107257013e-07 -2.273419473080436e-12  5.910631438232027e-06  6.941098037287761e-11  1.199969305498151e+00  1.388219607457552e-10 -6.138900369778710e-05 
 3.931071758595472e-06  1.710108429566881e-07 -2.273210057218216e-12  5.910779335566597e-06  6.932994012803675e-11  1.199969305581361e+00  1.386598802560735e-10 -6.138883727890843e-05 
 3.936071758595472e-06  1.710150501487969e-07 -2.273064227612388e-12  5.910926375951239e-06  6.924908008363208e-11  1.199969305664470e+00  1.384981601672642e-10 -6.138867106031398e-05 
 3.941071758595472e-06  1.710192760606237e-07 -2.272676805874200e-12  5.911074056690405e-06  6.916840686737875e-11  1.199969305747480e+00  1.383368137347575e-10 -6.138850504022741e-05 
 3.946071758595472e-06  1.710235036256174e-07 -2.272463925603282e-12  5.911221789653420e-06  6.908790905237880e-11  1.199969305830392e+00  1.381758181047576e-10 -6.138833921554010e-05 
 3.951071758595472e-06  1.710277308816775e-07 -2.272220603024384e-12  5.911369527012659e-06  6.900759432492683e-11  1.199969305913204e+00  1.380151886498537e-10 -6.138817359291338e-05 
 3.956071758595472e-06  1.710319693291228e-07 -2.271891660470550e-12  5.911517594512326e-06  6.892746672346417e-11  1.199969305995921e+00  1.378549334469283e-10 -6.138800815902457e-05 
 3.961071758595472e-06  1.710362035120489e-07 -2.271679230542296e-12  5.911665579195861e-06  6.884751307228745e-11  1.199969306078539e+00  1.376950261445749e-10 -6.138784292275545e-05 
 3.966071758595472e-06  1.710404302810786e-07 -2.271461598805008e-12  5.911813273481916e-06  6.876773912380917e-11  1.199969306161059e+00  1.375354782476183e-10 -6.138767788144150e-05 
 3.971071758595472e-06  1.710446525442426e-07 -2.271221821263618e-12  5.911960826882404e-06  6.868814662471715e-11  1.199969306243481e+00  1.373762932494343e-10 -6.138751303907952e-05 
 3.976071758595472e-06  1.710488731559255e-07 -2.270972037477900e-12  5.912108325026311e-06  6.860872769696970e-11  1.199969306325805e+00  1.372174553939394e-10 -6.138734838945226e-05 
 3.981071758595472e-06  1.710530937785503e-07 -2.270716663158719e-12  5.912255799352464e-06  6.852948991007675e-11  1.199969306408032e+00  1.370589798201535e-10 -6.138718393566833e-05 
 3.986071758595472e-06  1.710573050728785e-07 -2.270555388944692e-12  5.912402895136368e-06  6.845042272377208e-11  1.199969306490162e+00  1.369008454475442e-10 -6.138701967728366e-05 
 3.991071758595472e-06  1.710615178395471e-07 -2.270223135201859e-12  5.912550140621271e-06  6.837153919612735e-11  1.199969306572193e+00  1.367430783922547e-10 -6.138685561518642e-05 
 3.996071758595472e-06  1.710657425303489e-07 -2.269968185502610e-12  5.912697703117781e-06  6.829283320129441e-11  1.199969306654126e+00  1.365856664025888e-10 -6.138669174804434e-05 
 4.001071758595472e-06  1.710699616788827e-07 -2.269712224311708e-12  5.912845137469834e-06  6.821430133653015e-11  1.199969306735963e+00  1.364286026730603e-10 -6.138652807452516e-05 
 4.006071758595472e-06  1.710741660026661e-07 -2.269545569797133e-12  5.912992071740574e-06  6.813593652148616e-11  1.199969306817701e+00  1.362718730429723e-10 -6.138636459818159e-05 
 4.011071758595472e-06  1.710783805708598e-07 -2.269220056747664e-12  5.913139343155689e-06  6.805775109690309e-11  1.199969306899344e+00  1.361155021938062e-10 -6.138620131235228e-05 
 4.016071758595472e-06  1.710825888666093e-07 -2.269016189057231e-12  5.913286377392905e-06  6.797973645385571e-11  1.199969306980888e+00  1.359594729077114e-10 -6.138603822458677e-05 
 4.021071758595472e-06  1.710868188381349e-07 -2.268665531861088e-12  5.913434129575790e-06  6.790190389801039e-11  1.199969307062338e+00  1.358038077960208e-10 -6.138587532378281e-05 
 4.026071758595471e-06  1.710910421405086e-07 -2.268462759773031e-12  5.913581688134911e-06  6.782423652354243e-11  1.199969307143693e+00  1.356484730470849e-10 -6.138571261438130e-05 
 4.031071758595471e-06  1.710952521168363e-07 -2.268289379322718e-12  5.913728770650783e-06  6.774674028043476e-11  1.199969307224949e+00  1.354934805608695e-10 -6.138555010171132e-05 
 4.036071758595471e-06  1.710994802849067e-07 -2.267927048115527e-12  5.913876425657494e-06  6.766942085111378e-11  1.199969307306110e+00  1.353388417022276e-10 -6.138538778044378e-05 
 4.041071758595471e-06  1.711036954242717e-07 -2.267751533245998e-12  5.914023714886051e-06  6.759226506876997e-11  1.199969307387177e+00  1.351845301375399e-10 -6.138522564658189e-05 
 4.046071758595471e-06  1.711079066645460e-07 -2.267500862041584e-12  5.914170810789217e-06  6.751528071202451e-11  1.199969307468148e+00  1.350305614240490e-10 -6.138506370456653e-05 
 4.051071758595471e-06  1.711121150235737e-07 -2.267258120766240e-12  5.914317865478389e-06  6.743846657978470e-11  1.199969307549025e+00  1.348769331595694e-10 -6.138490194995683e-05 
 4.056071758595471e-06  1.711163427907951e-07 -2.266903519151281e-12  5.914465535623598e-06  6.736182359711639e-11  1.199969307629808e+00  1.347236471942328e-10 -6.138474038497321e-05 
 4.061071758595471e-06  1.711205745684971e-07 -2.266683630993289e-12  5.914613366442365e-06  6.728534771266099e-11  1.199969307710496e+00  1.345706954253220e-10 -6.138457900739525e-05 
 4.066071758595471e-06  1.711247894895796e-07 -2.266505095037858e-12  5.914760576457810e-06  6.720904017568622e-11  1.199969307791089e+00  1.344180803513724e-10 -6.138441782299608e-05 
 4.071071758595471e-06  1.711289898930518e-07 -2.266305888002184e-12  5.914907318648258e-06  6.713289441162822e-11  1.199969307871588e+00  1.342657888232564e-10 -6.138425682511439e-05 
 4.076071758595471e-06  1.711332002281586e-07 -2.265998908653986e-12  5.915054349429037e-06  6.705692127097904e-11  1.199969307951990e+00  1.341138425419581e-10 -6.138409601952333e-05 
 4.081071758595471e-06  1.711374120800332e-07 -2.265735724617412e-12  5.915201494894988e-06  6.698111243883977e-11  1.199969308032300e+00  1.339622248776795e-10 -6.138393540044973e-05 
 4.086071758595471e-06  1.711416121078098e-07 -2.265568476111677e-12  5.915348189099515e-06  6.690546975538947e-11  1.199969308112514e+00  1.338109395107789e-10 -6.138377497233449e-05 
 4.091071758595471e-06  1.711458240096038e-07 -2.265200872939989e-12  5.915495336251183e-06  6.682999393266522e-11  1.199969308192634e+00  1.336599878653304e-10 -6.138361473251308e-05 
 4.096071758595471e-06  1.711500400483839e-07 -2.264985608661340e-12  5.915642596254853e-06  6.675467998810159e-11  1.199969308272660e+00  1.335093599762032e-10 -6.138345468009732e-05 
 4.101071758595471e-06  1.711542549947793e-07 -2.264730285826500e-12  5.915789827182390e-06  6.667953421208288e-11  1.199969308352593e+00  1.333590684241658e-10 -6.138329481419902e-05 
 4.106071758595471e-06  1.711584748912595e-07 -2.264470447397394e-12  5.915937202687852e-06  6.660454889650339e-11  1.199969308432435e+00  1.332090977930068e-10 -6.138313513082139e-05 
 4.111071758595471e-06  1.711626763751240e-07 -2.264306062380215e-12  5.916083952698433e-06  6.652972263444139e-11  1.199969308512182e+00  1.330594452688828e-10 -6.138297563662576e-05 
 4.116071758595471e-06  1.711668922622472e-07 -2.263969590849539e-12  5.916231169924690e-06  6.645506380982900e-11  1.199969308591837e+00  1.329101276196580e-10 -6.138281632539488e-05 
 4.121071758595471e-06  1.711710991062688e-07 -2.263770793260099e-12  5.916378084426088e-06  6.638056439840546e-11  1.199969308671397e+00  1.327611287968109e-10 -6.138265720556646e-05 
 4.126071758595471e-06  1.711753010770091e-07 -2.263549933616321e-12  5.916524826521125e-06  6.630622570862494e-11  1.199969308750868e+00  1.326124514172499e-10 -6.138249826470599e-05 
 4.131071758595470e-06  1.711795086784692e-07 -2.263225491082287e-12  5.916671809173303e-06  6.623204923306535e-11  1.199969308830243e+00  1.324640984661307e-10 -6.138233951347161e-05 
