 time                   v(vref)                v(isense)              v(gate)                v(vdd)                 v(vdda)                v(osc_clk)             v(cmp_clk)            
 8.104000000000002e-08  1.040000000000000e+00  9.992000000762651e-01  1.928977194989856e-09  1.199999999214129e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 8.604000000000002e-08  1.040000000000000e+00  9.992000000762651e-01  1.928977241610549e-09  1.199999999214129e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 9.104000000000003e-08  1.040000000000000e+00  9.992000000762651e-01  1.928977197808782e-09  1.199999999214129e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 9.552000000000001e-08  1.040000000000000e+00  9.992000000762649e-01  1.928977240743188e-09  1.199999999214128e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.000000000000000e-07  1.040000000000000e+00  9.992000000762644e-01  1.928977241176869e-09  1.199999999214127e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.001000000000000e-07  1.040000000000000e+00  9.992000000762645e-01  1.928977255705178e-09  1.199999999214128e+00  3.299999999706809e+00  4.530162911464427e-12  0.000000000000000e+00 
 1.003000000000000e-07  1.040000000000000e+00  9.992000000762647e-01  1.928977293869094e-09  1.199999999214128e+00  3.299999999706809e+00  1.591728397087853e-11  0.000000000000000e+00 
 1.006500000000000e-07  1.040000000000000e+00  9.992000000762651e-01  1.928977155091216e-09  1.199999999214128e+00  3.299999999706809e+00  4.536433801938212e-11  0.000000000000000e+00 
 1.010000000000000e-07  1.040000000000000e+00  9.992000000762652e-01  1.928977221010708e-09  1.199999999214128e+00  3.299999999706810e+00  1.030156798265120e-10  0.000000000000000e+00 
 1.010700000000000e-07  1.040000000000000e+00  9.992000000762653e-01  1.928977141213428e-09  1.199999999214128e+00  3.299999999706810e+00  1.262647988298227e-10  0.000000000000000e+00 
 1.012100000000000e-07  1.040000000000000e+00  9.992000000762654e-01  1.928977203663473e-09  1.199999999214129e+00  3.299999999706811e+00  1.435446846187461e-10  0.000000000000000e+00 
 1.014900000000000e-07  1.040000000000000e+00  9.992000000762656e-01  1.928977245296837e-09  1.199999999214129e+00  3.299999999706810e+00  1.836468134897018e-10  0.000000000000000e+00 
 1.020500000000000e-07  1.040000000000000e+00  9.992000000762657e-01  1.928977207132920e-09  1.199999999214128e+00  3.299999999706809e+00  2.911869674449008e-10  0.000000000000000e+00 
 1.031700000000000e-07  1.040000000000000e+00  9.992000000762660e-01  1.928977225347517e-09  1.199999999214128e+00  3.299999999706809e+00  6.727678138318537e-10  0.000000000000000e+00 
 1.054100000000000e-07  1.040000000000000e+00  9.992000000762660e-01  1.928977206265559e-09  1.199999999214129e+00  3.299999999706809e+00  2.993121585248559e-09  0.000000000000000e+00 
 1.098900000000000e-07  1.040000000000000e+00  9.992000000762657e-01  1.928977253103092e-09  1.199999999214128e+00  3.299999999706809e+00  4.325207156846030e-08  0.000000000000000e+00 
 1.148900000000000e-07  1.040000000000000e+00  9.992000000762655e-01  1.928977206482399e-09  1.199999999214128e+00  3.299999999706809e+00  3.490654015729793e-06  0.000000000000000e+00 
 1.198900000000000e-07  1.040000000000000e+00  9.992000000762653e-01  1.928977241393709e-09  1.199999999214129e+00  3.299999999706809e+00  8.820681366102968e-03  0.000000000000000e+00 
 1.248900000000000e-07  1.040000000000000e+00  9.992000000762651e-01  1.928977208217122e-09  1.199999999214129e+00  3.299999999706809e+00  5.683494067982549e-01  0.000000000000000e+00 
 1.298900000000000e-07  1.040000000000000e+00  9.992000000762651e-01  1.928977205398197e-09  1.199999999214129e+00  3.299999999706809e+00  1.189123852846162e+00  0.000000000000000e+00 
 1.348900000000000e-07  1.040000000000000e+00  9.992000000762651e-01  1.928977210819208e-09  1.199999999214129e+00  3.299999999706809e+00  1.199909680187362e+00  0.000000000000000e+00 
 1.398900000000000e-07  1.040000000000000e+00  9.992000000762651e-01  1.928977247248401e-09  1.199999999214129e+00  3.299999999706809e+00  1.200343182657351e+00  0.000000000000000e+00 
 1.448900000000000e-07  1.040000000000000e+00  9.992000000762651e-01  1.928977261993550e-09  1.199999999214129e+00  3.299999999706809e+00  1.200002824783656e+00  0.000000000000000e+00 
 1.498900000000000e-07  1.040000000000000e+00  9.992000000762651e-01  1.928977213204452e-09  1.199999999214129e+00  3.299999999706809e+00  1.200000023247287e+00  0.000000000000000e+00 
 1.527413000000000e-07  1.040000000000000e+00  9.992000000762653e-01  1.928977210602367e-09  1.199999999214129e+00  3.299999999706809e+00  1.199999999954970e+00  0.000000000000000e+00 
 1.555926000000000e-07  1.040000000000000e+00  9.992000000762654e-01  1.928977187183600e-09  1.199999999214129e+00  3.299999999706809e+00  1.199999999954698e+00  0.000000000000000e+00 
 1.556926000000000e-07  1.040000000000000e+00  9.992000000762655e-01  1.928977207132920e-09  1.199999999214129e+00  3.299999999706809e+00  1.079999999959235e+00  0.000000000000000e+00 
 1.558926000000000e-07  1.040000000000000e+00  9.992000000762654e-01  1.928977269582965e-09  1.199999999214129e+00  3.299999999706808e+00  8.399999999682778e-01  0.000000000000000e+00 
 1.562426000000000e-07  1.040000000000000e+00  9.992000000762654e-01  1.928977222745432e-09  1.199999999214129e+00  3.299999999706808e+00  4.199999999841336e-01  0.000000000000000e+00 
 1.565926000000000e-07  1.040000000000000e+00  9.992000000762654e-01  1.928977248766284e-09  1.199999999214128e+00  3.299999999706808e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.566626000000000e-07  1.040000000000000e+00  9.992000000762655e-01  1.928977300807988e-09  1.199999999214129e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.568026000000000e-07  1.040000000000000e+00  9.992000000762656e-01  1.928977304277435e-09  1.199999999214129e+00  3.299999999706810e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.570826000000000e-07  1.040000000000000e+00  9.992000000762657e-01  1.928977214071814e-09  1.199999999214128e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.576426000000000e-07  1.040000000000000e+00  9.992000000762659e-01  1.928977226214879e-09  1.199999999214127e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.587626000000000e-07  1.040000000000000e+00  9.992000000762657e-01  1.928977261776710e-09  1.199999999214128e+00  3.299999999706809e+00  0.000000000000000e+00  0.000000000000000e+00 
