seed,linear_maximum_abs_residual_C,linear_calibration_status,candidate_cold_residual_C,candidate_hot_residual_C,candidate_maximum_abs_residual_C,candidate_endpoint_status
51044,0.7471671032915026,passed,0.15306271333265897,0.09650805044037725,0.15306271333265897,passed
51045,0.29952577590401575,passed,0.5928500606105729,0.21949654974589805,0.5928500606105729,passed
51046,1.0576137877478828,passed,-0.15193710566330054,0.0354822552297378,0.15193710566330054,passed
51047,0.4466915795463393,passed,0.4482663181496065,0.18803875188342545,0.4482663181496065,passed
51048,0.9995576878280445,passed,-0.09489961467456709,0.005808753800209843,0.09489961467456709,passed
51049,0.6514826346379863,passed,0.24706837382522195,0.1432134828140761,0.24706837382522195,passed
51050,0.5456684021474842,passed,0.35102606889068255,0.1715463639694974,0.35102606889068255,passed
51051,0.9573383159089701,passed,-0.053420992295372116,0.010656229256966299,0.053420992295372116,passed
51052,0.8247004773846385,passed,0.07688968186362644,0.06235518220131553,0.07688968186362644,passed
51053,1.4460631317797947,passed,-0.5335710078784146,-0.08871238820341887,0.5335710078784146,passed
51054,1.2213214755098818,passed,-0.3127725007105724,-0.04380006572085904,0.3127725007105724,passed
51055,0.27814175128322915,passed,0.6138588971203447,0.20853609028188203,0.6138588971203447,passed
51056,1.2063522014338446,passed,-0.2980658663276401,-0.0033993701665195886,0.2980658663276401,passed
51057,1.8599460559364758,passed,-0.9401922516335404,-0.2346608448257257,0.9401922516335404,passed
51058,0.7490503191742448,passed,0.15121253894805875,0.05691027654563641,0.15121253894805875,passed
51059,0.39599537189340595,passed,0.4980730480394797,0.17285970339062828,0.4980730480394797,passed
51060,1.9564286045601023,passed,-1.034981989581631,-0.1768207555505228,1.034981989581631,passed
51061,0.5674609244689179,passed,0.329615901875556,0.13727652628018916,0.329615901875556,passed
51062,0.6533353687210735,passed,0.24524814642939674,0.16462694656625843,0.24524814642939674,passed
51063,2.3065348400123895,failed,-1.3789455227380287,-0.2715962233040443,1.3789455227380287,passed
51064,0.6255851635686867,passed,0.2725114672260105,0.1247366528209426,0.2725114672260105,passed
51065,0.20602539877504,passed,0.6847099500158293,0.28143380686327646,0.6847099500158293,passed
51066,0.527181903768053,passed,0.36918821698856874,0.14231587772246712,0.36918821698856874,passed
51067,0.16352690298535322,passed,0.7264627989668639,0.25783318914633924,0.7264627989668639,passed
51068,1.1087062165692174,passed,-0.20213310492113834,0.028306608316967186,0.20213310492113834,passed
51069,0.3273270987878618,passed,0.5655365189560086,0.23743523551205215,0.5655365189560086,passed
51070,1.3569951820574175,passed,-0.4460657778218078,-0.05601424931288079,0.4460657778218078,passed
51071,0.45440278107747645,passed,0.44069041159625755,0.17052755034541178,0.44069041159625755,passed
51072,1.0917543019389768,passed,-0.18547861591311232,-0.002928971963157778,0.18547861591311232,passed
51073,0.5161515891707182,passed,0.380025001931358,0.19254044457370867,0.380025001931358,passed
51074,0.632243005364657,passed,0.2659704389453239,0.15187385792671648,0.2659704389453239,passed
51075,1.3702674051804706,passed,-0.4591051364391916,-0.07648770966778784,0.4591051364391916,passed
51076,1.1033766313237265,passed,-0.1968970285943925,-0.017761940238784746,0.1968970285943925,passed
51077,0.5473028231929646,passed,0.3494203241750995,0.17889034427327033,0.3494203241750995,passed
51078,0.051465755854138706,passed,0.8693603364166762,0.2980722260103761,0.8693603364166762,passed
51079,1.332133809544331,passed,-0.4216406043664662,-0.09252473648150783,0.4216406043664662,passed
51080,0.44613672687972894,passed,0.44881143578609084,0.18926638200326806,0.44881143578609084,passed
51081,1.1810597042904334,passed,-0.2732171324324639,-0.025199054864359027,0.2732171324324639,passed
51082,1.1179500321881477,passed,-0.2112147354611551,-0.05551764765132816,0.2112147354611551,passed
51083,1.7146504208303668,passed,-0.7974458651296317,-0.12768455074905205,0.7974458651296317,passed
51084,0.8647102903222361,passed,0.037581851195703564,0.02726800361443793,0.037581851195703564,passed
51085,0.5878648802141981,passed,0.3095699386854207,0.15438177283202492,0.3095699386854207,passed
51086,1.495990664390277,passed,-0.5826225493235384,-0.11048438187896181,0.5826225493235384,passed
51087,0.5496772875753777,passed,0.34708752036978296,0.20494056771960345,0.34708752036978296,passed
51088,0.9698718798975818,passed,-0.06573465173932647,0.062058593794830585,0.06573465173932647,passed
51089,1.9057827111277845,passed,-0.9852246911366649,-0.15846059945533852,0.9852246911366649,passed
51090,1.0540860918587782,passed,-0.14847130408924158,0.0481990011243596,0.14847130408924158,passed
51091,0.5618611456799556,passed,0.33511743113183456,0.11419203141562662,0.33511743113183456,passed
51092,0.8254818529565142,passed,0.0761220157234419,0.10232903096348878,0.10232903096348878,passed
51093,1.2105299413747446,passed,-0.3021703067664845,0.007310660042449513,0.3021703067664845,passed
51094,1.3052229869314687,passed,-0.39520193893079636,-0.1197341336674782,0.39520193893079636,passed
51095,0.8455658256224723,passed,0.05639042142871631,0.022969188624713865,0.05639042142871631,passed
51096,2.0505516896387377,failed,-1.1274536613683495,-0.26183235611944156,1.1274536613683495,passed
51097,1.40175678223018,passed,-0.4900420244181234,-0.14974471031946734,0.4900420244181234,passed
51098,0.03603052958744968,passed,0.8517222163031946,0.31966953983945245,0.8517222163031946,passed
51099,0.43736818659326104,passed,0.45742612981934627,0.2162316655788743,0.45742612981934627,passed
51100,1.8346197147307493,passed,-0.9153102674786666,-0.16134304189247928,0.9153102674786666,passed
