 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.190214247339417e-01  6.225625131386644e-01  7.475000009450039e-01  7.525000009161097e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.190214247339340e-01  6.225625131386650e-01  7.475000009450044e-01  7.525000009161094e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.190214247339257e-01  6.225625131386642e-01  7.475000009450048e-01  7.525000009161090e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.190214247339092e-01  6.225625131386636e-01  7.475000009450056e-01  7.525000009161084e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.190214247338707e-01  6.225625131386565e-01  7.475000009450065e-01  7.525000009161074e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.190214247338365e-01  6.225625131387064e-01  7.475000009450072e-01  7.525000009161066e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.190214247337247e-01  6.225625131388253e-01  7.475000009450078e-01  7.525000009161056e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.190214247332407e-01  6.225625131391709e-01  7.475000009450089e-01  7.525000009161028e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.190214247264662e-01  6.225625131462519e-01  7.475000009450115e-01  7.525000009160991e-01  0.000000000000000e+00 
 4.560000000000001e-10  6.190214247989665e-01  6.225625130728473e-01  7.475000009450117e-01  7.525000009160853e-01  0.000000000000000e+00 
 6.560000000000001e-10  6.190214241798302e-01  6.225625136982234e-01  7.475000009450712e-01  7.525000009161461e-01  0.000000000000000e+00 
 8.560000000000001e-10  6.190214294597380e-01  6.225625083643656e-01  7.475000009446777e-01  7.525000009155953e-01  0.000000000000000e+00 
 1.056000000000000e-09  6.190213844296778e-01  6.225625538567292e-01  7.475000009481172e-01  7.525000009202517e-01  0.000000000000000e+00 
 1.256000000000000e-09  6.190217684689638e-01  6.225621658730353e-01  7.475000009187817e-01  7.525000008805207e-01  0.000000000000000e+00 
 1.456000000000000e-09  6.190184931883358e-01  6.225654747958977e-01  7.475000011689389e-01  7.525000012193572e-01  0.000000000000000e+00 
 1.656000000000000e-09  6.190464265248163e-01  6.225372547170882e-01  7.474999990355105e-01  7.524999983295703e-01  0.000000000000000e+00 
 1.856000000000000e-09  6.188081768004142e-01  6.227779055977123e-01  7.475000172268986e-01  7.525000229717244e-01  0.000000000000000e+00 
 2.056000000000000e-09  6.208384273723837e-01  6.207234921505036e-01  7.474998617813269e-01  7.524998125303576e-01  0.000000000000000e+00 
 2.152277699370142e-09  6.264881509341781e-01  6.149734542746738e-01  7.474994248616548e-01  7.524992223553350e-01  0.000000000000000e+00 
 2.176621400392026e-09  6.291997191586118e-01  6.122020734335475e-01  7.474992133959487e-01  7.524989372604073e-01  0.000000000000000e+00 
 2.225308802435794e-09  6.381980565193442e-01  6.029138304380799e-01  7.474984998365809e-01  7.524979787721111e-01  0.000000000000000e+00 
 2.263981943579705e-09  6.504786241717477e-01  5.900476585499691e-01  7.474975005718711e-01  7.524966440116249e-01  0.000000000000000e+00 
 2.294724617741021e-09  6.654091533801971e-01  5.741066441884382e-01  7.474962453864292e-01  7.524949790132680e-01  0.000000000000000e+00 
 2.321788834422355e-09  6.841082247646325e-01  5.536727899009775e-01  7.474946107741758e-01  7.524928281341544e-01  0.000000000000000e+00 
 2.347041526780920e-09  7.080299505758655e-01  5.267784530089019e-01  7.474924200383547e-01  7.524899721115091e-01  0.000000000000000e+00 
 2.370933543704735e-09  7.383232875209672e-01  4.915576696143499e-01  7.474894942298074e-01  7.524861964089973e-01  0.000000000000000e+00 
 2.393730148172212e-09  7.762043144256093e-01  4.458019914765605e-01  7.474856163891588e-01  7.524812451008138e-01  0.000000000000000e+00 
 2.416562178258034e-09  8.249090237751053e-01  3.842467869308379e-01  7.474802894336208e-01  7.524745220566305e-01  0.000000000000000e+00 
 2.442917636277627e-09  8.946621834458250e-01  2.902970090745017e-01  7.474719949946247e-01  7.524642017441320e-01  0.000000000000000e+00 
 2.463934277916739e-09  9.559425408429818e-01  2.024530110841197e-01  7.474643208089661e-01  7.524547405960265e-01  0.000000000000000e+00 
 2.474757704775858e-09  9.870522858689159e-01  1.572560493427391e-01  7.474606409090486e-01  7.524501671840261e-01  0.000000000000000e+00 
 2.484512888093875e-09  1.013873134343688e+00  1.205091600849250e-01  7.474580549013367e-01  7.524468386838413e-01  0.000000000000000e+00 
 2.497979636662246e-09  1.048412960948905e+00  7.970984733960464e-02  7.474559216450043e-01  7.524438183859340e-01  0.000000000000000e+00 
 2.511351149760375e-09  1.079209094886912e+00  5.132215351803052e-02  7.474551611866045e-01  7.524423533964738e-01  0.000000000000000e+00 
 2.526702656253281e-09  1.109331108894497e+00  3.086891073308271e-02  7.474551638529077e-01  7.524417608555415e-01  0.000000000000000e+00 
 2.541116129126820e-09  1.132133265742646e+00  1.964042074446224e-02  7.474554739844030e-01  7.524416961703396e-01  0.000000000000000e+00 
 2.557886691137883e-09  1.152408087085977e+00  1.203037848500003e-02  7.474559216869340e-01  7.524418867311575e-01  0.000000000000000e+00 
 2.574788908669353e-09  1.167137581296951e+00  7.637588514304496e-03  7.474564328624804e-01  7.524422868388924e-01  0.000000000000000e+00 
 2.597404570755141e-09  1.180293480293994e+00  4.293486355989955e-03  7.474572106212739e-01  7.524430740908387e-01  0.000000000000000e+00 
 2.623097442635790e-09  1.189121631438038e+00  2.296874571861736e-03  7.474581907101685e-01  7.524442050358917e-01  0.000000000000000e+00 
 2.655095321197901e-09  1.194909647054896e+00  1.058483463968663e-03  7.474594607742121e-01  7.524457746647656e-01  0.000000000000000e+00 
 2.689659963078104e-09  1.197783230918879e+00  4.587536735781300e-04  7.474608177512995e-01  7.524475200298598e-01  0.000000000000000e+00 
 2.734228951923755e-09  1.199276930204620e+00  1.492004434639795e-04  7.474624979128794e-01  7.524497309272409e-01  0.000000000000000e+00 
 2.788864719087383e-09  1.199832104953341e+00  3.471364203535068e-05  7.474644503885891e-01  7.524523313702685e-01  0.000000000000000e+00 
 2.868239269593426e-09  1.199991595268397e+00  1.763179172406190e-06  7.474671002938664e-01  7.524558776637117e-01  0.000000000000000e+00 
 2.982216712563038e-09  1.200000838237822e+00 -8.597816951753587e-08  7.474705630907508e-01  7.524605177060519e-01  0.000000000000000e+00 
 3.182216712563038e-09  1.199999423520346e+00  1.533895125152562e-07  7.474757918749940e-01  7.524675254940957e-01  0.000000000000000e+00 
 3.382216712563039e-09  1.199999924509033e+00  9.795750743044930e-08  7.474800923176350e-01  7.524732898186570e-01  0.000000000000000e+00 
 3.582216712563039e-09  1.199999778577854e+00  8.192057299573688e-08  7.474836288677119e-01  7.524780310559783e-01  0.000000000000000e+00 
 3.782216712563039e-09  1.199999786623374e+00  1.229291415679075e-07  7.474865375606473e-01  7.524819310569797e-01  0.000000000000000e+00 
 3.982216712563039e-09  1.199999830704893e+00  7.280132297330343e-08  7.474889295339410e-01  7.524851388194940e-01  0.000000000000000e+00 
 4.182216712563039e-09  1.199999767208794e+00  1.241327795577490e-07  7.474908968976193e-01  7.524877774690140e-01  0.000000000000000e+00 
 4.382216712563039e-09  1.199999836764833e+00  7.311220106480214e-08  7.474925147189174e-01  7.524899477293419e-01  0.000000000000000e+00 
 4.582216712563039e-09  1.199999765803401e+00  1.220758608262706e-07  7.474938453992345e-01  7.524917329828790e-01  0.000000000000000e+00 
 4.782216712563039e-09  1.199999835982341e+00  7.477333201222347e-08  7.474949396122432e-01  7.524932013007619e-01  0.000000000000000e+00 
 4.982216712563040e-09  1.199999767042921e+00  1.197988340039674e-07  7.474958396608377e-01  7.524944091696041e-01  0.000000000000000e+00 
 5.182216712563040e-09  1.199999834328814e+00  7.655139491660051e-08  7.474965797247595e-01  7.524954025748235e-01  0.000000000000000e+00 
 5.382216712563040e-09  1.199999768576187e+00  1.177047805804663e-07  7.474971885078634e-01  7.524962198003836e-01  0.000000000000000e+00 
 5.582216712563040e-09  1.199999832695691e+00  7.825835850096968e-08  7.474976890389805e-01  7.524968918946033e-01  0.000000000000000e+00 
 5.782216712563040e-09  1.199999770047048e+00  1.158134682460732e-07  7.474981008191456e-01  7.524974448208047e-01  0.000000000000000e+00 
