 time            v(isense)      
 6.00560000e-07  1.00119548e+00 
 6.02560000e-07  1.00119548e+00 
 6.04560000e-07  1.00119548e+00 
 6.06560000e-07  1.00119548e+00 
 6.08560000e-07  1.00119548e+00 
 6.10560000e-07  1.00119548e+00 
 6.12560000e-07  1.00119548e+00 
 6.14560000e-07  1.00119548e+00 
 6.16560000e-07  1.00119548e+00 
 6.18560000e-07  1.00119548e+00 
 6.20560000e-07  1.00119548e+00 
 6.22560000e-07  1.00119548e+00 
 6.24560000e-07  1.00119548e+00 
 6.26560000e-07  1.00119548e+00 
 6.28560000e-07  1.00119548e+00 
 6.30560000e-07  1.00119548e+00 
 6.32560000e-07  1.00119548e+00 
 6.34560000e-07  1.00119548e+00 
 6.36560000e-07  1.00119548e+00 
 6.38560000e-07  1.00119548e+00 
 6.40560000e-07  1.00119548e+00 
 6.42560000e-07  1.00119548e+00 
 6.44560000e-07  1.00119548e+00 
 6.46560000e-07  1.00119548e+00 
 6.48560000e-07  1.00119548e+00 
 6.50560000e-07  1.00119548e+00 
 6.52560000e-07  1.00119548e+00 
 6.54560000e-07  1.00119548e+00 
 6.56560000e-07  1.00119548e+00 
 6.58560000e-07  1.00119548e+00 
 6.60560000e-07  1.00119548e+00 
 6.62560000e-07  1.00119548e+00 
 6.64560000e-07  1.00119548e+00 
 6.66560000e-07  1.00119548e+00 
 6.68560000e-07  1.00119548e+00 
 6.70560000e-07  1.00119548e+00 
 6.72560000e-07  1.00119548e+00 
 6.74560000e-07  1.00119548e+00 
 6.76560000e-07  1.00119548e+00 
 6.78560000e-07  1.00119548e+00 
 6.80560000e-07  1.00119548e+00 
 6.82560000e-07  1.00119548e+00 
 6.84560000e-07  1.00119548e+00 
 6.86560000e-07  1.00119548e+00 
 6.88560000e-07  1.00119548e+00 
 6.90560000e-07  1.00119548e+00 
 6.92560000e-07  1.00119548e+00 
 6.94560000e-07  1.00119548e+00 
 6.96560000e-07  1.00119548e+00 
 6.98560000e-07  1.00119548e+00 
 7.00560000e-07  1.00119548e+00 
 7.02560000e-07  1.00119548e+00 
 7.04560000e-07  1.00119548e+00 
 7.06560000e-07  1.00119548e+00 
 7.08560000e-07  1.00119548e+00 
 7.10560000e-07  1.00119548e+00 
 7.12560000e-07  1.00119548e+00 
 7.14560000e-07  1.00119548e+00 
 7.16560000e-07  1.00119548e+00 
 7.18560000e-07  1.00119548e+00 
 7.20560000e-07  1.00119548e+00 
 7.22560000e-07  1.00119548e+00 
 7.24560000e-07  1.00119548e+00 
 7.26560000e-07  1.00119548e+00 
 7.28560000e-07  1.00119548e+00 
 7.30560000e-07  1.00119548e+00 
 7.32560000e-07  1.00119548e+00 
 7.34560000e-07  1.00119548e+00 
 7.36560000e-07  1.00119548e+00 
 7.38560000e-07  1.00119548e+00 
 7.40560000e-07  1.00119548e+00 
 7.42560000e-07  1.00119548e+00 
 7.44560000e-07  1.00119548e+00 
 7.46560000e-07  1.00119548e+00 
 7.48560000e-07  1.00119548e+00 
 7.50560000e-07  1.00119548e+00 
 7.52560000e-07  1.00119548e+00 
 7.54560000e-07  1.00119548e+00 
 7.56560000e-07  1.00119548e+00 
 7.58560000e-07  1.00119548e+00 
 7.60560000e-07  1.00119548e+00 
 7.62560000e-07  1.00119548e+00 
 7.64560000e-07  1.00119548e+00 
 7.66560000e-07  1.00119548e+00 
 7.68560000e-07  1.00119548e+00 
 7.70560000e-07  1.00119548e+00 
 7.72560000e-07  1.00119548e+00 
 7.74560000e-07  1.00119548e+00 
 7.76560000e-07  1.00119548e+00 
 7.78560000e-07  1.00119548e+00 
 7.80560000e-07  1.00119548e+00 
 7.82560000e-07  1.00119548e+00 
 7.84560000e-07  1.00119548e+00 
 7.86560000e-07  1.00119548e+00 
 7.88560000e-07  1.00119548e+00 
 7.90560000e-07  1.00119548e+00 
 7.92560000e-07  1.00119548e+00 
 7.94560000e-07  1.00119548e+00 
 7.96560000e-07  1.00119548e+00 
 7.98560000e-07  1.00119548e+00 
 8.00560000e-07  1.00119548e+00 
 8.02560000e-07  1.00119548e+00 
 8.04560000e-07  1.00119548e+00 
 8.06560000e-07  1.00119548e+00 
 8.08560000e-07  1.00119548e+00 
 8.10560000e-07  1.00119548e+00 
 8.12560000e-07  1.00119548e+00 
 8.14560000e-07  1.00119548e+00 
 8.16560000e-07  1.00119548e+00 
 8.18560000e-07  1.00119548e+00 
 8.20560000e-07  1.00119548e+00 
 8.22560000e-07  1.00119548e+00 
 8.24560000e-07  1.00119548e+00 
 8.26560000e-07  1.00119548e+00 
 8.28560000e-07  1.00119548e+00 
 8.30560000e-07  1.00119548e+00 
 8.32560000e-07  1.00119548e+00 
 8.34560000e-07  1.00119548e+00 
 8.36560000e-07  1.00119548e+00 
 8.38560000e-07  1.00119548e+00 
 8.40560000e-07  1.00119548e+00 
 8.42560000e-07  1.00119548e+00 
 8.44560000e-07  1.00119548e+00 
 8.46560000e-07  1.00119548e+00 
 8.48560000e-07  1.00119548e+00 
 8.50560000e-07  1.00119548e+00 
 8.52560000e-07  1.00119548e+00 
 8.54560000e-07  1.00119548e+00 
 8.56560000e-07  1.00119548e+00 
 8.58560000e-07  1.00119548e+00 
 8.60560000e-07  1.00119548e+00 
 8.62560000e-07  1.00119548e+00 
 8.64560000e-07  1.00119548e+00 
 8.66560000e-07  1.00119548e+00 
 8.68560000e-07  1.00119548e+00 
 8.70560000e-07  1.00119548e+00 
 8.72560000e-07  1.00119548e+00 
 8.74560000e-07  1.00119548e+00 
 8.76560000e-07  1.00119548e+00 
 8.78560000e-07  1.00119548e+00 
 8.80560000e-07  1.00119548e+00 
 8.82560000e-07  1.00119548e+00 
 8.84560000e-07  1.00119548e+00 
 8.86560000e-07  1.00119548e+00 
 8.88560000e-07  1.00119548e+00 
 8.90560000e-07  1.00119548e+00 
 8.92560000e-07  1.00119548e+00 
 8.94560000e-07  1.00119548e+00 
 8.96560000e-07  1.00119548e+00 
 8.98560000e-07  1.00119548e+00 
 9.00560000e-07  1.00119548e+00 
 9.02560000e-07  1.00119548e+00 
 9.04560000e-07  1.00119548e+00 
 9.06560000e-07  1.00119548e+00 
 9.08560000e-07  1.00119548e+00 
 9.10560000e-07  1.00119548e+00 
 9.12560000e-07  1.00119548e+00 
 9.14560000e-07  1.00119548e+00 
 9.16560000e-07  1.00119548e+00 
 9.18560000e-07  1.00119548e+00 
 9.20560000e-07  1.00119548e+00 
 9.22560000e-07  1.00119548e+00 
 9.24560000e-07  1.00119548e+00 
 9.26560000e-07  1.00119548e+00 
 9.28560000e-07  1.00119548e+00 
 9.30560000e-07  1.00119548e+00 
 9.32560000e-07  1.00119548e+00 
 9.34560000e-07  1.00119548e+00 
 9.36560000e-07  1.00119548e+00 
 9.38560000e-07  1.00119548e+00 
 9.40560000e-07  1.00119548e+00 
 9.42560000e-07  1.00119548e+00 
 9.44560000e-07  1.00119548e+00 
 9.46560000e-07  1.00119548e+00 
 9.48560000e-07  1.00119548e+00 
 9.50560000e-07  1.00119548e+00 
 9.52560000e-07  1.00119548e+00 
 9.54560000e-07  1.00119548e+00 
 9.56560000e-07  1.00119548e+00 
 9.58560000e-07  1.00119548e+00 
 9.60560000e-07  1.00119548e+00 
 9.62560000e-07  1.00119548e+00 
 9.64560000e-07  1.00119548e+00 
 9.66560000e-07  1.00119548e+00 
 9.68560000e-07  1.00119548e+00 
 9.70560000e-07  1.00119548e+00 
 9.72560000e-07  1.00119548e+00 
 9.74560000e-07  1.00119548e+00 
 9.76560000e-07  1.00119548e+00 
 9.78560000e-07  1.00119548e+00 
 9.80560000e-07  1.00119548e+00 
 9.82560000e-07  1.00119548e+00 
 9.84560000e-07  1.00119548e+00 
 9.86560000e-07  1.00119548e+00 
 9.88560000e-07  1.00119548e+00 
 9.90560000e-07  1.00119548e+00 
 9.92560000e-07  1.00119548e+00 
 9.94560000e-07  1.00119548e+00 
 9.96560000e-07  1.00119548e+00 
 9.98280000e-07  1.00119548e+00 
 1.00000000e-06  1.00119548e+00 
 1.00010000e-06  1.00119594e+00 
 1.00030000e-06  1.00119809e+00 
 1.00065000e-06  1.00119835e+00 
 1.00100000e-06  1.00117373e+00 
 1.00107000e-06  1.00116314e+00 
 1.00121000e-06  1.00113816e+00 
 1.00149000e-06  1.00107290e+00 
 1.00205000e-06  1.00099035e+00 
 1.00317000e-06  1.00152999e+00 
 1.00517000e-06  1.00543623e+00 
 1.00717000e-06  1.01300652e+00 
 1.00917000e-06  1.02421431e+00 
 1.01117000e-06  1.03917341e+00 
 1.01317000e-06  1.05765128e+00 
 1.01517000e-06  1.07918747e+00 
 1.01717000e-06  1.10319985e+00 
 1.01917000e-06  1.12909189e+00 
 1.02117000e-06  1.15638156e+00 
 1.02317000e-06  1.18464121e+00 
 1.02517000e-06  1.21353440e+00 
 1.02717000e-06  1.24280900e+00 
 1.02917000e-06  1.27224925e+00 
 1.03117000e-06  1.30169072e+00 
 1.03317000e-06  1.33099426e+00 
 1.03517000e-06  1.36003419e+00 
 1.03717000e-06  1.38870708e+00 
 1.03917000e-06  1.41692173e+00 
 1.04117000e-06  1.44459938e+00 
 1.04317000e-06  1.47167257e+00 
 1.04517000e-06  1.49808415e+00 
 1.04717000e-06  1.52378641e+00 
 1.04917000e-06  1.54874036e+00 
 1.05117000e-06  1.57291490e+00 
 1.05317000e-06  1.59628612e+00 
 1.05517000e-06  1.61883660e+00 
 1.05717000e-06  1.64055476e+00 
 1.05917000e-06  1.66143421e+00 
 1.06117000e-06  1.68147324e+00 
 1.06317000e-06  1.70067430e+00 
 1.06517000e-06  1.71904345e+00 
 1.06717000e-06  1.73659001e+00 
 1.06917000e-06  1.75332608e+00 
 1.07117000e-06  1.76926624e+00 
 1.07317000e-06  1.78442714e+00 
 1.07517000e-06  1.79882730e+00 
 1.07717000e-06  1.81248629e+00 
 1.07917000e-06  1.82542579e+00 
 1.08117000e-06  1.83766785e+00 
 1.08317000e-06  1.84923498e+00 
 1.08517000e-06  1.86015122e+00 
 1.08717000e-06  1.87044031e+00 
 1.08917000e-06  1.88012639e+00 
 1.09117000e-06  1.88923376e+00 
 1.09317000e-06  1.89778655e+00 
 1.09517000e-06  1.90580904e+00 
 1.09717000e-06  1.91332511e+00 
 1.09917000e-06  1.92035805e+00 
 1.10117000e-06  1.92693106e+00 
 1.10317000e-06  1.93306676e+00 
 1.10517000e-06  1.93878722e+00 
 1.10717000e-06  1.94411397e+00 
 1.10917000e-06  1.94906789e+00 
 1.11117000e-06  1.95366926e+00 
 1.11317000e-06  1.95793766e+00 
 1.11517000e-06  1.96189199e+00 
 1.11717000e-06  1.96555048e+00 
 1.11917000e-06  1.96893060e+00 
 1.12117000e-06  1.97204916e+00 
 1.12317000e-06  1.97492222e+00 
 1.12517000e-06  1.97756516e+00 
 1.12717000e-06  1.97999266e+00 
 1.12917000e-06  1.98221869e+00 
 1.13117000e-06  1.98425656e+00 
 1.13317000e-06  1.98611892e+00 
 1.13517000e-06  1.98781778e+00 
 1.13717000e-06  1.98936449e+00 
 1.13917000e-06  1.99076983e+00 
 1.14117000e-06  1.99204397e+00 
 1.14317000e-06  1.99319650e+00 
 1.14517000e-06  1.99423647e+00 
 1.14717000e-06  1.99517240e+00 
 1.14917000e-06  1.99601230e+00 
 1.15117000e-06  1.99676369e+00 
 1.15317000e-06  1.99743363e+00 
 1.15517000e-06  1.99802872e+00 
 1.15717000e-06  1.99855516e+00 
 1.15917000e-06  1.99901871e+00 
 1.16117000e-06  1.99942478e+00 
 1.16317000e-06  1.99977838e+00 
 1.16517000e-06  2.00008421e+00 
 1.16717000e-06  2.00034661e+00 
 1.16917000e-06  2.00056963e+00 
 1.17117000e-06  2.00075701e+00 
 1.17317000e-06  2.00091223e+00 
 1.17517000e-06  2.00103849e+00 
 1.17717000e-06  2.00113877e+00 
 1.17917000e-06  2.00121579e+00 
 1.18117000e-06  2.00127209e+00 
 1.18317000e-06  2.00130996e+00 
 1.18517000e-06  2.00133155e+00 
 1.18717000e-06  2.00133879e+00 
 1.18917000e-06  2.00133349e+00 
 1.19117000e-06  2.00131725e+00 
 1.19317000e-06  2.00129157e+00 
 1.19517000e-06  2.00125781e+00 
 1.19717000e-06  2.00121718e+00 
 1.19917000e-06  2.00117079e+00 
 1.20117000e-06  2.00111966e+00 
 1.20317000e-06  2.00106469e+00 
 1.20517000e-06  2.00100668e+00 
 1.20717000e-06  2.00094637e+00 
 1.20917000e-06  2.00088441e+00 
 1.21117000e-06  2.00082138e+00 
 1.21317000e-06  2.00075779e+00 
 1.21517000e-06  2.00069408e+00 
 1.21717000e-06  2.00063067e+00 
 1.21917000e-06  2.00056789e+00 
 1.22117000e-06  2.00050605e+00 
 1.22317000e-06  2.00044540e+00 
 1.22517000e-06  2.00038617e+00 
 1.22717000e-06  2.00032853e+00 
 1.22917000e-06  2.00027264e+00 
 1.23117000e-06  2.00021863e+00 
 1.23317000e-06  2.00016659e+00 
 1.23517000e-06  2.00011660e+00 
 1.23717000e-06  2.00006872e+00 
 1.23917000e-06  2.00002299e+00 
 1.24117000e-06  1.99997942e+00 
 1.24317000e-06  1.99993802e+00 
 1.24517000e-06  1.99989879e+00 
 1.24717000e-06  1.99986171e+00 
 1.24917000e-06  1.99982676e+00 
 1.25117000e-06  1.99979389e+00 
 1.25317000e-06  1.99976307e+00 
 1.25517000e-06  1.99973425e+00 
 1.25717000e-06  1.99970738e+00 
 1.25917000e-06  1.99968240e+00 
 1.26117000e-06  1.99965924e+00 
 1.26317000e-06  1.99963785e+00 
 1.26517000e-06  1.99961817e+00 
 1.26717000e-06  1.99960011e+00 
 1.26917000e-06  1.99958362e+00 
 1.27117000e-06  1.99956863e+00 
 1.27317000e-06  1.99955507e+00 
 1.27517000e-06  1.99954287e+00 
 1.27717000e-06  1.99953197e+00 
 1.27917000e-06  1.99952229e+00 
 1.28117000e-06  1.99951379e+00 
 1.28317000e-06  1.99950638e+00 
 1.28517000e-06  1.99950001e+00 
 1.28717000e-06  1.99949462e+00 
 1.28917000e-06  1.99949015e+00 
 1.29117000e-06  1.99948654e+00 
 1.29317000e-06  1.99948374e+00 
 1.29517000e-06  1.99948169e+00 
 1.29717000e-06  1.99948035e+00 
 1.29917000e-06  1.99947966e+00 
 1.30117000e-06  1.99947958e+00 
 1.30317000e-06  1.99948006e+00 
 1.30517000e-06  1.99948106e+00 
 1.30717000e-06  1.99948254e+00 
 1.30917000e-06  1.99948446e+00 
 1.31117000e-06  1.99948679e+00 
 1.31317000e-06  1.99948948e+00 
 1.31517000e-06  1.99949251e+00 
 1.31717000e-06  1.99949584e+00 
 1.31917000e-06  1.99949944e+00 
 1.32117000e-06  1.99950329e+00 
 1.32317000e-06  1.99950737e+00 
 1.32517000e-06  1.99951163e+00 
 1.32717000e-06  1.99951607e+00 
 1.32917000e-06  1.99952066e+00 
 1.33117000e-06  1.99952538e+00 
 1.33317000e-06  1.99953021e+00 
 1.33517000e-06  1.99953513e+00 
 1.33717000e-06  1.99954014e+00 
 1.33917000e-06  1.99954520e+00 
 1.34117000e-06  1.99955031e+00 
 1.34317000e-06  1.99955546e+00 
 1.34517000e-06  1.99956062e+00 
 1.34717000e-06  1.99956580e+00 
 1.34917000e-06  1.99957098e+00 
 1.35117000e-06  1.99957616e+00 
 1.35317000e-06  1.99958131e+00 
 1.35517000e-06  1.99958644e+00 
 1.35717000e-06  1.99959154e+00 
 1.35917000e-06  1.99959661e+00 
 1.36117000e-06  1.99960162e+00 
 1.36317000e-06  1.99960659e+00 
 1.36517000e-06  1.99961151e+00 
 1.36717000e-06  1.99961637e+00 
