 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  2.756113551639767e-08  1.199999924864772e+00  9.900000000716082e-01  1.010000000055995e+00  0.000000000000000e+00 
 2.000000000000000e-12  2.756113685713213e-08  1.199999924864777e+00  9.900000000716080e-01  1.010000000055995e+00  0.000000000000000e+00 
 4.000000000000001e-12  2.756113774617791e-08  1.199999924864781e+00  9.900000000716080e-01  1.010000000055995e+00  0.000000000000000e+00 
 8.000000000000001e-12  2.756113960666884e-08  1.199999924864791e+00  9.900000000716082e-01  1.010000000055995e+00  0.000000000000000e+00 
 1.600000000000000e-11  2.756112943750298e-08  1.199999924864757e+00  9.900000000716082e-01  1.010000000055996e+00  0.000000000000000e+00 
 3.200000000000001e-11  2.756113045703249e-08  1.199999924864740e+00  9.900000000716102e-01  1.010000000055999e+00  0.000000000000000e+00 
 6.400000000000001e-11  2.756115223026513e-08  1.199999924864853e+00  9.900000000716184e-01  1.010000000056008e+00  0.000000000000000e+00 
 1.280000000000000e-10  2.756111640134066e-08  1.199999924864729e+00  9.900000000716337e-01  1.010000000056028e+00  0.000000000000000e+00 
 2.560000000000000e-10  2.756114059066998e-08  1.199999924864559e+00  9.900000000716626e-01  1.010000000056064e+00  0.000000000000000e+00 
 5.120000000000001e-10  2.756113615933103e-08  1.199999924864749e+00  9.900000000717126e-01  1.010000000056112e+00  0.000000000000000e+00 
 1.024000000000000e-09  2.756113417149985e-08  1.199999924864710e+00  9.900000000717811e-01  1.010000000056176e+00  0.000000000000000e+00 
 2.024000000000000e-09  2.756113752418010e-08  1.199999924864811e+00  9.900000000718479e-01  1.010000000056251e+00  0.000000000000000e+00 
 3.024000000000000e-09  2.756113429854866e-08  1.199999924864918e+00  9.900000000718450e-01  1.010000000056270e+00  0.000000000000000e+00 
 4.024000000000000e-09  2.756113639298223e-08  1.199999924864894e+00  9.900000000718319e-01  1.010000000056303e+00  0.000000000000000e+00 
 5.024000000000000e-09  2.756113390462768e-08  1.199999924864825e+00  9.900000000718309e-01  1.010000000056317e+00  0.000000000000000e+00 
 6.024000000000000e-09  2.756113628747620e-08  1.199999924864752e+00  9.900000000718543e-01  1.010000000056290e+00  0.000000000000000e+00 
 7.024000000000000e-09  2.756113531997837e-08  1.199999924864824e+00  9.900000000718682e-01  1.010000000056289e+00  0.000000000000000e+00 
 8.024000000000000e-09  2.756113527105193e-08  1.199999924864755e+00  9.900000000718582e-01  1.010000000056296e+00  0.000000000000000e+00 
 9.024000000000000e-09  2.756113619435831e-08  1.199999924864841e+00  9.900000000718444e-01  1.010000000056304e+00  0.000000000000000e+00 
 1.002400000000000e-08  2.756113433587065e-08  1.199999924864805e+00  9.900000000718274e-01  1.010000000056331e+00  0.000000000000000e+00 
 1.102400000000000e-08  2.756113705326436e-08  1.199999924864893e+00  9.900000000718250e-01  1.010000000056347e+00  0.000000000000000e+00 
 1.202400000000000e-08  2.756113304322470e-08  1.199999924864775e+00  9.900000000718321e-01  1.010000000056341e+00  0.000000000000000e+00 
 1.302400000000000e-08  2.756113756513435e-08  1.199999924864740e+00  9.900000000718402e-01  1.010000000056324e+00  0.000000000000000e+00 
 1.402400000000000e-08  2.756113303094680e-08  1.199999924864660e+00  9.900000000718485e-01  1.010000000056307e+00  0.000000000000000e+00 
 1.502400000000000e-08  2.756113858525407e-08  1.199999924864778e+00  9.900000000718568e-01  1.010000000056309e+00  0.000000000000000e+00 
 1.602400000000000e-08  2.756113207517882e-08  1.199999924864727e+00  9.900000000718475e-01  1.010000000056317e+00  0.000000000000000e+00 
 1.702400000000000e-08  2.756113905900575e-08  1.199999924864776e+00  9.900000000718343e-01  1.010000000056305e+00  0.000000000000000e+00 
 1.802400000000000e-08  2.756113312290727e-08  1.199999924864944e+00  9.900000000718356e-01  1.010000000056309e+00  0.000000000000000e+00 
 1.902400000000000e-08  2.756113701346757e-08  1.199999924864858e+00  9.900000000718598e-01  1.010000000056317e+00  0.000000000000000e+00 
 2.000000000000000e-08  2.756113210938327e-08  1.199999924864592e+00  9.900000000718909e-01  1.010000000056317e+00  0.000000000000000e+00 
 2.002000000000000e-08  4.331126881415283e-06  1.200011741939823e+00  9.902856599424109e-01  1.010286227997229e+00  1.199999999999971e-01 
 2.006000000000000e-08 -6.528800127434702e-06  1.199991525423562e+00  9.907851156139966e-01  1.010786716411268e+00  3.599999999999914e-01 
 2.010234410367931e-08  8.697479633366154e-06  1.200012792632323e+00  9.893424772749605e-01  1.009341427789695e+00  6.140646220758481e-01 
 2.014674421449024e-08 -2.408746225462710e-05  1.199948347999587e+00  9.725006556515161e-01  9.920423092321582e-01  8.804652869414483e-01 
 2.017337210724512e-08 -2.404554856371358e-04  1.199500743556231e+00  9.562111287167183e-01  9.754999226034187e-01  1.040232643470730e+00 
 2.020000000000000e-08 -5.950804738161030e-05  1.199849121426363e+00  9.481019656926338e-01  9.678768436852490e-01  1.199999999999991e+00 
 2.020463009089814e-08 -5.894906700670399e-05  1.199957884658332e+00  9.479629683592260e-01  9.677300807166309e-01  1.200000000000000e+00 
 2.021389027269441e-08  3.673103858488694e-06  1.200207172258789e+00  9.478560731660474e-01  9.676171681175321e-01  1.200000000000000e+00 
 2.023241063628696e-08  4.036889663405177e-04  1.200724217984886e+00  9.482305068843382e-01  9.680382274124466e-01  1.200000000000000e+00 
 2.026945136347206e-08  2.537097166248053e-03  1.201319126215685e+00  9.497671604632387e-01  9.696880327048463e-01  1.200000000000000e+00 
 2.031922120666883e-08  5.288265355659193e-03  1.203261066988924e+00  9.512328857667646e-01  9.708558279194719e-01  1.200000000000000e+00 
 2.037298752983389e-08  1.945772287829539e-03  1.201571407397767e+00  9.528008811173463e-01  9.723846564783909e-01  1.200000000000000e+00 
 2.043130314639529e-08 -8.083728490841339e-04  1.200096986757114e+00  9.548511812926217e-01  9.744594594579480e-01  1.200000000000000e+00 
 2.052534709645501e-08  6.051275093753716e-04  1.200050070852378e+00  9.577285600844769e-01  9.773435450707240e-01  1.200000000000000e+00 
 2.061057778662073e-08 -4.675018673728541e-04  1.199883799250427e+00  9.602810541346551e-01  9.799605285259402e-01  1.200000000000000e+00 
 2.078103916695216e-08  4.216018338918699e-04  1.200123328946381e+00  9.646144633736873e-01  9.843087018106627e-01  1.200000000000000e+00 
 2.112196192761503e-08 -3.996215065048940e-04  1.199873029792828e+00  9.716579664856098e-01  9.914722510046224e-01  1.200000000000000e+00 
 2.177862144372414e-08  3.906276117507828e-04  1.200125201355574e+00  9.802413361572775e-01  1.000117495911488e+00  1.200000000000000e+00 
 2.277862144372414e-08 -3.830376997836883e-04  1.199872809292016e+00  9.865056479701914e-01  1.006488618564229e+00  1.200000000000000e+00 
 2.377862144372413e-08  3.778188470546148e-04  1.200125093910643e+00  9.886957803095902e-01  1.008664834621602e+00  1.200000000000000e+00 
 2.477862144372413e-08 -3.705975994447683e-04  1.199873225308598e+00  9.895654612441908e-01  1.009580065778471e+00  1.200000000000000e+00 
 2.577862144372413e-08  3.656051635494237e-04  1.200124522785262e+00  9.898050923949601e-01  1.009784881678474e+00  1.200000000000000e+00 
 2.677862144372413e-08 -3.587164044679547e-04  1.199874060878139e+00  9.899657281421377e-01  1.009984007521004e+00  1.200000000000000e+00 
 2.777862144372413e-08  3.539347339864312e-04  1.200123564423656e+00  9.899514152033364e-01  1.009932403141464e+00  1.200000000000000e+00 
 2.877862144372413e-08 -3.473474170294868e-04  1.199875245455631e+00  9.900173412363691e-01  1.010036052552192e+00  1.200000000000000e+00 
 2.977862144372413e-08  3.427624358130115e-04  1.200122284639360e+00  9.899714499130819e-01  1.009952562909535e+00  1.200000000000000e+00 
 3.077862144372413e-08 -3.364498487314902e-04  1.199876718347470e+00  9.900232733911730e-01  1.010042032583657e+00  1.200000000000000e+00 
 3.177862144372413e-08  3.320489158688700e-04  1.200120740091893e+00  9.899748962848609e-01  1.009956030447193e+00  1.200000000000000e+00 
 3.277862144372413e-08 -3.259880018174127e-04  1.199878427354774e+00  9.900232466350133e-01  1.010041995487154e+00  1.200000000000000e+00 
 3.377862144372413e-08  3.217597557572703e-04  1.200118979482612e+00  9.899761378013489e-01  1.009957297097543e+00  1.200000000000000e+00 
 3.477862144372414e-08 -3.159305435031229e-04  1.199880327660657e+00  9.900224681730729e-01  1.010041185721937e+00  1.200000000000000e+00 
 3.577862144372414e-08  3.118647564134952e-04  1.200117044592385e+00  9.899770610646327e-01  1.009958260171753e+00  1.200000000000000e+00 
 3.677862144372414e-08 -3.062498828635991e-04  1.199882380862509e+00  9.900216199242167e-01  1.010040290255261e+00  1.200000000000000e+00 
 3.777862144372414e-08  3.023373287118497e-04  1.200114971192021e+00  9.899779142415355e-01  1.009959167941114e+00  1.200000000000000e+00 
 3.877862144372415e-08 -2.969216385034514e-04  1.199884554125491e+00  9.900207904685943e-01  1.010039399173151e+00  1.200000000000000e+00 
 3.977862144372415e-08  2.931539748538847e-04  1.200112789841605e+00  9.899787307054579e-01  1.009960052826731e+00  1.200000000000000e+00 
 4.077862144372415e-08 -2.879241842351493e-04  1.199886819434389e+00  9.900199905765082e-01  1.010038524323968e+00  1.200000000000000e+00 
 4.177862144372415e-08  2.842938470780531e-04  1.200110526592537e+00  9.899795156806748e-01  1.009960919055835e+00  1.200000000000000e+00 
 4.277862144372416e-08 -2.792382614358488e-04  1.199889152949056e+00  9.900192208079314e-01  1.010037667246533e+00  1.200000000000000e+00 
 4.377862144372416e-08  2.757383720381180e-04  1.200108203596554e+00  9.899802707057648e-01  1.009961767222498e+00  1.200000000000000e+00 
 4.477862144372416e-08 -2.708466483164220e-04  1.199891534429796e+00  9.900184803827985e-01  1.010036828076494e+00  1.200000000000000e+00 
 4.577862144372416e-08  2.674709311144905e-04  1.200105839640632e+00  9.899809968348703e-01  1.009962597493380e+00  1.200000000000000e+00 
 4.677862144372416e-08 -2.627338777790333e-04  1.199893946746727e+00  9.900177683490893e-01  1.010036006721678e+00  1.200000000000000e+00 
 4.777862144372417e-08  2.594765882053067e-04  1.200103450609941e+00  9.899816950523453e-01  1.009963410019088e+00  1.200000000000000e+00 
 4.877862144372417e-08 -2.548859966950976e-04  1.199896375446371e+00  9.900170837407143e-01  1.010035203024291e+00  1.200000000000000e+00 
 4.977862144372417e-08  2.517418579366857e-04  1.200101049891611e+00  9.899823663229762e-01  1.009964204980648e+00  1.200000000000000e+00 
 5.077862144372417e-08 -2.472903605128026e-04  1.199898808380962e+00  9.900164256014845e-01  1.010034416788359e+00  1.200000000000000e+00 
 5.177862144372418e-08  2.442545082012627e-04  1.200098648724506e+00  9.899830115956924e-01  1.009964982589406e+00  1.200000000000000e+00 
 5.277862144372418e-08 -2.399354579906146e-04  1.199901235380080e+00  9.900157929913941e-01  1.010033647789105e+00  1.200000000000000e+00 
 5.377862144372418e-08  2.370033919445398e-04  1.200096256504112e+00  9.899836318014578e-01  1.009965743082249e+00  1.200000000000000e+00 
 5.477862144372418e-08 -2.328107616019666e-04  1.199903647973648e+00  9.900151849894052e-01  1.010032895779028e+00  1.200000000000000e+00 
 5.577862144372419e-08  2.299783037460975e-04  1.200093881041460e+00  9.899842278511255e-01  1.009966486716476e+00  1.200000000000000e+00 
 5.677862144372419e-08 -2.259065997975567e-04  1.199906039145140e+00  9.900146006955153e-01  1.010032160492126e+00  1.200000000000000e+00 
 5.777862144372419e-08  2.231698575530601e-04  1.200091528794161e+00  9.899848006337527e-01  1.009967213765549e+00  1.200000000000000e+00 
 5.877862144372419e-08 -2.192140479217458e-04  1.199908403125595e+00  9.900140392321174e-01  1.010031441648283e+00  1.200000000000000e+00 
 5.977862144372419e-08  2.165693823373992e-04  1.200089205058386e+00  9.899853510151887e-01  1.009967924515564e+00  1.200000000000000e+00 
 6.077862144372418e-08 -2.127248349660426e-04  1.199910735210880e+00  9.900134997452292e-01  1.010030738956196e+00  1.200000000000000e+00 
 6.177862144372418e-08  2.101688330302016e-04  1.200086914141404e+00  9.899858798373422e-01  1.009968619262175e+00  1.200000000000000e+00 
